,customerid,recency,frequency,monetary,avg_order_value,total_items,items_per_order
1132,13878,55,1,1271.57,1271.57,463,463.0
1133,13880,21,13,3219.77,247.67461538461538,1842,141.69230769230768
1134,13881,4,20,17159.52,857.976,10118,505.9
1135,13882,3,5,1191.13,238.22600000000003,953,190.6
1136,13883,11,5,2674.48,534.896,1436,287.2
1137,13884,7,5,787.6,157.52,300,60.0
1138,13885,189,2,506.8,253.4,182,91.0
1139,13886,71,1,243.56,243.56,126,126.0
1140,13887,204,1,349.55,349.55,147,147.0
1141,13888,120,2,595.67,297.835,254,127.0
1142,13889,93,1,416.90000000000003,416.90000000000003,146,146.0
1143,13890,1,10,1883.81,188.381,831,83.1
1144,13892,27,4,632.97,158.2425,983,245.75
1145,13893,298,1,821.1,821.1,190,190.0
1146,13894,24,3,564.62,188.20666666666668,354,118.0
1147,13895,28,4,2593.07,648.2675,1365,341.25
1148,13897,50,1,311.16,311.16,200,200.0
1149,13898,326,1,155.93,155.93,133,133.0
1150,13899,16,2,388.52,194.26,156,78.0
1151,13900,183,3,740.95,246.98333333333335,430,143.33333333333334
1152,13901,72,5,2867.2000000000003,573.44,1739,347.8
1153,13904,37,2,332.64,166.32,332,166.0
1154,13908,80,4,2369.55,592.3875,1478,369.5
1155,13911,57,9,2580.91,286.7677777777778,2731,303.44444444444446
1156,13914,12,2,626.45,313.225,380,190.0
1157,13917,50,2,272.04,136.02,228,114.0
1158,13918,50,2,1212.8400000000001,606.4200000000001,1140,570.0
1159,13919,59,2,384.81,192.405,474,237.0
1160,13922,352,1,172.25,172.25,93,93.0
1161,13923,54,1,351.13,351.13,185,185.0
1162,13924,2,6,1838.8500000000001,306.475,1575,262.5
1163,13925,93,4,678.25,169.5625,331,82.75
1164,13926,23,1,223.85000000000002,223.85000000000002,104,104.0
1165,13927,75,1,348.99,348.99,214,214.0
1166,13928,11,4,464.57,116.1425,129,32.25
1167,13929,169,2,842.65,421.325,143,71.5
1168,13930,58,2,337.34,168.67,274,137.0
1169,13931,96,2,1237.53,618.765,725,362.5
1170,13932,295,1,307.4,307.4,72,72.0
1171,13933,109,2,608.79,304.395,205,102.5
1172,13934,264,1,922.1,922.1,390,390.0
1173,13936,180,1,376.58,376.58,330,330.0
1174,13937,169,1,158.85,158.85,123,123.0
1175,13938,35,1,71.66,71.66,70,70.0
1176,13939,23,3,568.55,189.51666666666665,847,282.3333333333333
1177,13940,17,4,839.14,209.785,516,129.0
1178,13941,22,5,5112.96,1022.592,2364,472.8
1179,13946,79,3,561.57,187.19000000000003,443,147.66666666666666
1180,13947,65,1,90.60000000000001,90.60000000000001,44,44.0
1181,13948,361,1,102.0,102.0,40,40.0
1182,13949,3,6,2427.32,404.55333333333334,2474,412.3333333333333
1183,13950,11,4,745.0600000000001,186.26500000000001,323,80.75
1184,13951,176,3,674.45,224.8166666666667,459,153.0
1185,13952,218,2,3251.071,1625.5355,1431,715.5
1186,13953,7,7,3515.68,502.23999999999995,2724,389.14285714285717
1187,13954,2,2,439.92,219.96,150,75.0
1188,13955,154,2,322.96,161.48,154,77.0
1189,13956,5,5,1019.27,203.85399999999998,486,97.2
1190,13959,79,3,594.04,198.01333333333332,355,118.33333333333333
1191,13960,21,2,230.22,115.11,142,71.0
1192,13962,22,2,169.54999999999998,84.77499999999999,87,43.5
1193,13963,308,4,664.54,166.135,460,115.0
1194,13967,146,1,80.7,80.7,42,42.0
1195,13969,7,18,9024.17,501.34277777777777,4528,251.55555555555554
1196,13971,19,8,2758.26,344.7825,1844,230.5
1197,13972,71,2,190.25,95.125,187,93.5
1198,13973,287,1,264.7,264.7,109,109.0
1199,13974,49,1,413.59000000000003,413.59000000000003,249,249.0
1200,13975,31,6,2461.2400000000002,410.2066666666667,1697,282.8333333333333
1201,13976,207,1,357.98,357.98,154,154.0
1202,13978,15,2,196.79,98.395,315,157.5
1203,13979,73,1,869.87,869.87,639,639.0
1204,13980,60,1,200.14,200.14,172,172.0
1205,13982,39,4,1871.81,467.9525,1136,284.0
1206,13983,30,12,2603.43,216.9525,1183,98.58333333333333
1207,13984,27,5,920.51,184.102,679,135.8
1208,13985,4,15,7060.13,470.67533333333336,3445,229.66666666666666
1209,13986,17,1,320.46,320.46,430,430.0
1210,13988,20,6,4147.96,691.3266666666667,3044,507.3333333333333
1211,13989,66,2,1266.08,633.04,1313,656.5
1212,13990,213,1,311.3,311.3,190,190.0
1213,13991,12,6,852.88,142.14666666666668,995,165.83333333333334
1214,13992,30,1,76.8,76.8,64,64.0
1215,13993,43,9,3466.36,385.1511111111111,900,100.0
1216,13994,4,6,2274.14,379.0233333333333,932,155.33333333333334
1217,13995,15,5,1393.69,278.738,879,175.8
1218,13999,10,12,3901.81,325.1508333333333,2243,186.91666666666666
1219,14000,211,1,635.66,635.66,710,710.0
1220,14001,46,3,2043.0800000000002,681.0266666666668,962,320.6666666666667
1221,14002,134,2,529.73,264.865,877,438.5
1222,14004,43,7,4582.64,654.6628571428572,2668,381.14285714285717
1223,14005,10,5,2874.72,574.944,2478,495.6
1224,14006,116,3,962.19,320.73,641,213.66666666666666
1225,14009,198,2,695.61,347.805,365,182.5
1226,14012,278,1,328.8,328.8,160,160.0
1227,14013,110,3,473.02,157.67333333333332,462,154.0
1228,14014,77,1,505.18,505.18,1076,1076.0
1229,14015,53,1,917.34,917.34,378,378.0
1230,14016,162,4,4341.21,1085.3025,2125,531.25
1231,14019,47,3,1421.6100000000001,473.87000000000006,1037,345.6666666666667
1232,14020,17,2,642.8,321.4,441,220.5
1233,14021,155,3,631.9,210.63333333333333,192,64.0
1234,14022,225,1,440.0,440.0,487,487.0
1235,14023,7,2,584.07,292.035,345,172.5
1236,14024,122,2,327.7,163.85,150,75.0
1237,14027,61,1,104.82,104.82,62,62.0
1238,14029,63,2,467.66,233.83,198,99.0
1239,14030,18,8,2358.84,294.855,1478,184.75
1240,14031,7,19,17286.86,909.8347368421053,5788,304.63157894736844
1241,14032,2,11,2975.59,270.5081818181818,2032,184.72727272727272
1242,14034,22,3,648.89,216.29666666666665,420,140.0
1243,14035,29,5,1428.02,285.604,739,147.8
1244,14036,285,1,626.65,626.65,268,268.0
1245,14037,176,2,147.20000000000002,73.60000000000001,46,23.0
1246,14038,78,3,1560.38,520.1266666666667,965,321.6666666666667
1247,14039,33,1,152.2,152.2,92,92.0
1248,14040,41,12,3560.32,296.6933333333333,1544,128.66666666666666
1249,14041,266,1,141.41,141.41,94,94.0
1250,14044,27,4,646.42,161.605,304,76.0
1251,14045,109,4,1659.75,414.9375,535,133.75
1252,14046,284,1,154.99,154.99,460,460.0
1253,14047,9,5,1308.6100000000001,261.72200000000004,381,76.2
1254,14048,305,1,409.93,409.93,288,288.0
1255,14049,17,4,5578.72,1394.68,3808,952.0
1256,14050,32,2,746.36,373.18,689,344.5
1257,14051,1,23,15610.390000000001,678.7126086956522,3756,163.30434782608697
1258,14052,20,1,225.35999999999999,225.35999999999999,89,89.0
1259,14053,124,2,260.25,130.125,215,107.5
1260,14054,65,1,92.46000000000001,92.46000000000001,62,62.0
1261,14055,106,1,725.6400000000001,725.6400000000001,216,216.0
1262,14056,1,23,8152.71,354.46565217391304,4252,184.8695652173913
1263,14057,24,17,6211.66,365.39176470588234,4873,286.6470588235294
1264,14059,267,1,183.6,183.6,128,128.0
1265,14060,5,19,6140.42,323.18,5386,283.4736842105263
1266,14062,10,12,10464.85,872.0708333333333,5593,466.0833333333333
1267,14064,29,5,1334.34,266.868,1772,354.4
1268,14066,267,1,152.55,152.55,45,45.0
1269,14067,64,2,374.7,187.35,361,180.5
1270,14068,320,1,265.85,265.85,73,73.0
1271,14071,4,8,1437.57,179.69625,994,124.25
1272,14073,32,1,151.04,151.04,130,130.0
1273,14075,5,3,942.26,314.08666666666664,754,251.33333333333334
1274,14076,129,1,118.67,118.67,79,79.0
1275,14077,41,5,499.42,99.884,268,53.6
1276,14078,102,6,1049.37,174.89499999999998,310,51.666666666666664
1277,14079,125,1,375.1,375.1,301,301.0
1278,14080,33,1,45.599999999999994,45.599999999999994,48,48.0
1279,14081,302,2,921.62,460.81,592,296.0
1280,14082,365,1,182.25,182.25,110,110.0
1281,14083,4,9,1002.9,111.43333333333334,705,78.33333333333333
1282,14085,2,18,4421.29,245.62722222222223,3177,176.5
1283,14087,3,1,191.47,191.47,250,250.0
1284,14088,10,13,50491.81,3883.9853846153846,12665,974.2307692307693
1285,14089,57,1,158.75,158.75,133,133.0
1286,14090,325,1,76.32000000000001,76.32000000000001,72,72.0
1287,14092,8,14,4076.9100000000003,291.20785714285716,2066,147.57142857142858
1288,14093,12,1,433.86,433.86,391,391.0
1289,14096,4,17,65164.79,3833.2229411764706,16352,961.8823529411765
1290,14098,37,1,147.35,147.35,104,104.0
1291,14099,16,11,3104.17,282.1972727272727,2179,198.0909090909091
1292,14100,138,1,191.95,191.95,63,63.0
1293,14101,74,6,5976.79,996.1316666666667,6942,1157.0
1294,14102,5,5,1105.8799999999999,221.176,769,153.8
1295,14104,155,2,216.21,108.105,72,36.0
1296,14105,239,1,1266.23,1266.23,800,800.0
1297,14107,52,7,2703.23,386.17571428571426,1793,256.14285714285717
1298,14108,31,2,597.91,298.955,381,190.5
1299,14109,73,1,144.2,144.2,88,88.0
1300,14110,4,12,5683.15,473.5958333333333,2445,203.75
1301,14111,14,4,692.85,173.2125,458,114.5
1302,14112,23,7,2915.15,416.45,1651,235.85714285714286
1303,14113,4,4,1840.42,460.105,745,186.25
1304,14114,274,2,386.53,193.265,101,50.5
1305,14116,20,5,1382.74,276.548,707,141.4
1306,14117,144,1,90.0,90.0,72,72.0
1307,14121,4,4,2780.15,695.0375,2082,520.5
1308,14124,84,1,419.58,419.58,1618,1618.0
1309,14125,11,3,2720.63,906.8766666666667,1628,542.6666666666666
1310,14126,8,3,706.1300000000001,235.3766666666667,508,169.33333333333334
1311,14127,123,3,709.71,236.57000000000002,321,107.0
1312,14128,61,2,637.5,318.75,564,282.0
1313,14129,2,5,1123.8600000000001,224.77200000000002,592,118.4
1314,14130,319,1,480.91,480.91,257,257.0
1315,14132,2,11,3586.03,326.00272727272727,3368,306.1818181818182
1316,14133,130,3,605.64,201.88,348,116.0
1317,14135,2,15,4690.31,312.68733333333336,3850,256.6666666666667
1318,14138,2,2,965.88,482.94,600,300.0
1319,14139,46,1,415.82,415.82,510,510.0
1320,14140,4,2,935.05,467.525,811,405.5
1321,14141,3,4,915.13,228.7825,355,88.75
1322,14142,373,1,311.81,311.81,313,313.0
1323,14143,134,1,115.8,115.8,30,30.0
1324,14145,47,4,3742.2,935.55,756,189.0
1325,14146,9,5,4191.0,838.2,2437,487.4
1326,14147,78,2,483.4,241.7,108,54.0
1327,14148,234,1,157.2,157.2,16,16.0
1328,14149,221,1,446.62,446.62,218,218.0
1329,14150,36,2,658.64,329.32,496,248.0
1330,14152,75,2,621.29,310.645,711,355.5
1331,14154,239,2,1345.62,672.81,465,232.5
1332,14155,266,1,118.75,118.75,25,25.0
1333,14156,10,55,117210.08,2131.0923636363636,57768,1050.3272727272727
1334,14157,20,2,424.89000000000004,212.44500000000002,271,135.5
1335,14158,40,1,507.65999999999997,507.65999999999997,781,781.0
1336,14159,20,11,4630.35,420.94090909090914,4348,395.27272727272725
1337,14161,216,3,1097.6200000000001,365.8733333333334,450,150.0
1338,14162,174,2,289.36,144.68,142,71.0
1339,14163,87,4,2445.91,611.4775,893,223.25
1340,14164,71,2,1631.77,815.885,1033,516.5
1341,14165,276,1,120.44,120.44,53,53.0
1342,14167,39,4,562.59,140.6475,147,36.75
1343,14171,98,1,363.79,363.79,167,167.0
1344,14173,11,4,450.84,112.71,150,37.5
1345,14174,33,1,134.46,134.46,94,94.0
1346,14175,60,3,3222.3,1074.1000000000001,1515,505.0
1347,14176,297,4,576.9000000000001,144.22500000000002,209,52.25
1348,14177,86,4,549.46,137.365,204,51.0
1349,14178,9,7,1600.26,228.60857142857142,1494,213.42857142857142
1350,14179,41,2,701.57,350.785,319,159.5
1351,14180,11,25,4748.52,189.94080000000002,719,28.76
1352,14184,67,1,452.89,452.89,127,127.0
1353,14185,331,1,197.65,197.65,6,6.0
1354,14188,31,6,2054.36,342.3933333333334,1162,193.66666666666666
1355,14189,2,15,4654.08,310.272,3937,262.46666666666664
1356,14191,2,13,4684.76,360.36615384615385,3662,281.6923076923077
1357,14193,68,2,853.39,426.695,445,222.5
1358,14194,5,21,11349.52,540.4533333333334,5840,278.0952380952381
1359,14195,202,2,1012.0,506.0,760,380.0
1360,14196,107,1,335.52,335.52,142,142.0
1361,14198,18,4,701.4,175.35,290,72.5
1362,14199,218,1,185.39999999999998,185.39999999999998,28,28.0
1363,14201,60,7,747.44,106.77714285714286,590,84.28571428571429
1364,14204,2,1,150.61,150.61,72,72.0
1365,14205,17,2,466.7,233.35,204,102.0
1366,14206,239,1,328.15999999999997,328.15999999999997,276,276.0
1367,14208,95,1,151.74,151.74,114,114.0
1368,14209,11,6,2073.43,345.57166666666666,691,115.16666666666667
1369,14210,106,6,1905.8400000000001,317.64000000000004,760,126.66666666666667
1370,14211,53,9,2241.1,249.0111111111111,1242,138.0
1371,14212,90,1,1070.48,1070.48,1152,1152.0
1372,14214,31,5,1004.38,200.876,751,150.2
1373,14215,12,6,1789.72,298.2866666666667,1358,226.33333333333334
1374,14216,3,4,1839.3,459.825,594,148.5
1375,14217,2,17,2004.98,117.94,689,40.529411764705884
1376,14218,43,1,169.48000000000002,169.48000000000002,160,160.0
1377,14219,4,1,89.94,89.94,78,78.0
1378,14220,247,2,632.4000000000001,316.20000000000005,272,136.0
1379,14221,42,9,3432.8,381.4222222222222,2191,243.44444444444446
1380,14222,177,1,683.17,683.17,607,607.0
1381,14223,92,3,991.13,330.37666666666667,585,195.0
1382,14224,110,4,1009.73,252.4325,483,120.75
1383,14226,29,5,2214.79,442.95799999999997,1296,259.2
1384,14227,26,10,3350.96,335.096,1820,182.0
1385,14229,52,3,1547.2,515.7333333333333,610,203.33333333333334
1386,14231,184,3,925.71,308.57,409,136.33333333333334
1387,14232,43,5,2048.07,409.61400000000003,1941,388.2
1388,14233,49,4,1462.72,365.68,680,170.0
1389,14234,22,4,754.12,188.53,951,237.75
1390,14235,75,5,3144.86,628.972,1959,391.8
1391,14236,81,2,490.86,245.43,310,155.0
1392,14237,373,1,161.0,161.0,38,38.0
1393,14238,326,1,146.85,146.85,111,111.0
1394,14239,43,11,2380.85,216.4409090909091,993,90.27272727272727
1395,14240,30,2,890.34,445.17,418,209.0
1396,14241,184,1,213.70000000000002,213.70000000000002,146,146.0
1397,14242,235,2,280.55,140.275,123,61.5
1398,14243,9,10,2588.77,258.877,1221,122.1
1399,14245,220,2,1693.45,846.725,976,488.0
1400,14246,111,3,1474.06,491.3533333333333,804,268.0
1401,14247,278,1,136.77,136.77,47,47.0
1402,14248,318,1,302.58,302.58,102,102.0
1403,14250,7,3,1904.05,634.6833333333333,1200,400.0
1404,14251,2,5,2879.7000000000003,575.94,1674,334.8
1405,14256,260,2,969.0600000000001,484.53000000000003,414,207.0
1406,14257,64,5,3099.7200000000003,619.9440000000001,1682,336.4
1407,14258,9,9,12669.98,1407.7755555555555,7100,788.8888888888889
1408,14259,142,1,120.0,120.0,68,68.0
1409,14261,51,2,1163.45,581.725,406,203.0
1410,14262,8,8,2618.23,327.27875,1645,205.625
1411,14264,155,2,333.97,166.985,70,35.0
1412,14265,109,2,530.18,265.09,330,165.0
1413,14267,163,3,1516.24,505.41333333333336,530,176.66666666666666
1414,14270,332,1,492.65000000000003,492.65000000000003,197,197.0
1415,14271,226,1,112.32000000000001,112.32000000000001,88,88.0
1416,14272,74,2,437.96,218.98,599,299.5
1417,14273,51,4,559.97,139.9925,264,66.0
1418,14276,99,3,1119.74,373.24666666666667,744,248.0
1419,14277,15,3,4188.0,1396.0,1976,658.6666666666666
1420,14280,197,1,134.04,134.04,52,52.0
1421,14282,3,15,3701.44,246.76266666666666,2656,177.06666666666666
1422,14284,31,2,595.25,297.625,161,80.5
1423,14285,21,4,1910.01,477.5025,541,135.25
1424,14286,24,3,4628.75,1542.9166666666667,4338,1446.0
1425,14287,8,3,176.63,58.876666666666665,261,87.0
1426,14288,213,1,426.6,426.6,188,188.0
1427,14289,9,6,911.26,151.87666666666667,292,48.666666666666664
1428,14290,11,5,2314.65,462.93,915,183.0
1429,14291,2,11,3883.25,353.02272727272725,2749,249.9090909090909
1430,14292,8,9,4871.93,541.3255555555556,1663,184.77777777777777
1431,14293,3,4,1046.56,261.64,709,177.25
1432,14295,40,1,166.20000000000002,166.20000000000002,84,84.0
1433,14297,18,4,1305.33,326.3325,865,216.25
1434,14298,8,44,51527.3,1171.075,58343,1325.9772727272727
1435,14299,8,9,3965.62,440.6244444444444,2149,238.77777777777777
1436,14300,19,1,43.2,43.2,32,32.0
1437,14301,117,1,640.14,640.14,606,606.0
1438,14304,223,1,383.45,383.45,139,139.0
1439,14305,71,3,1858.96,619.6533333333333,1089,363.0
1440,14306,51,2,2093.32,1046.66,1075,537.5
1441,14307,89,6,2995.7200000000003,499.2866666666667,2058,343.0
1442,14309,8,9,2352.53,261.39222222222224,1633,181.44444444444446
1443,14311,243,1,310.26,310.26,146,146.0
1444,14312,47,6,1611.5900000000001,268.59833333333336,1012,168.66666666666666
1445,14314,107,1,120.0,120.0,296,296.0
1446,14315,45,6,2481.13,413.5216666666667,1021,170.16666666666666
1447,14317,65,1,508.58,508.58,255,255.0
1448,14320,207,2,477.79,238.895,325,162.5
1449,14321,11,5,1530.75,306.15,2406,481.2
1450,14323,115,2,605.0600000000001,302.53000000000003,350,175.0
1451,14326,242,1,183.85,183.85,103,103.0
1452,14327,163,1,311.65000000000003,311.65000000000003,139,139.0
1453,14329,17,7,4975.24,710.7485714285714,3087,441.0
1454,14331,124,2,462.66,231.33,252,126.0
1455,14332,23,3,840.21,280.07,463,154.33333333333334
1456,14333,68,1,415.2,415.2,58,58.0
1457,14334,17,8,2552.21,319.02625,1731,216.375
1458,14335,16,2,454.86,227.43,375,187.5
1459,14336,17,4,1614.91,403.7275,1759,439.75
1460,14338,161,2,588.22,294.11,335,167.5
1461,14339,243,1,309.52000000000004,309.52000000000004,168,168.0
1462,14340,219,1,134.7,134.7,58,58.0
1463,14341,45,8,2166.98,270.8725,1397,174.625
1464,14342,21,4,668.5600000000001,167.14000000000001,347,86.75
1465,14344,127,8,889.9300000000001,111.24125000000001,477,59.625
1466,14345,39,1,108.98,108.98,50,50.0
1467,14346,121,2,1021.58,510.79,605,302.5
1468,14348,260,1,409.57,409.57,183,183.0
1469,14349,10,1,133.5,133.5,86,86.0
1470,14350,274,1,282.93,282.93,183,183.0
1471,14351,165,1,51.0,51.0,12,12.0
1472,14352,157,4,1078.96,269.74,538,134.5
1473,14353,215,1,90.6,90.6,64,64.0
1474,14354,6,2,163.62,81.81,210,105.0
1475,14355,366,1,174.4,174.4,92,92.0
1476,14356,80,2,701.23,350.615,277,138.5
1477,14357,43,1,225.12,225.12,147,147.0
1478,14359,19,3,912.1800000000001,304.06,371,123.66666666666667
1479,14360,32,4,2118.03,529.5075,1139,284.75
1480,14362,22,1,151.5,151.5,96,96.0
1481,14364,109,8,3717.35,464.66875,1967,245.875
1482,14367,8,16,9227.82,576.73875,4426,276.625
1483,14368,320,1,155.0,155.0,36,36.0
1484,14371,295,1,100.5,100.5,34,34.0
1485,14373,358,1,76.55,76.55,17,17.0
1486,14375,185,1,235.56,235.56,184,184.0
1487,14377,191,2,617.05,308.525,219,109.5
1488,14379,44,2,348.1,174.05,292,146.0
1489,14381,52,1,202.68,202.68,146,146.0
1490,14382,26,1,615.49,615.49,1231,1231.0
1491,14383,38,3,1247.69,415.8966666666667,817,272.3333333333333
1492,14385,9,3,202.10999999999999,67.36999999999999,159,53.0
1493,14386,297,1,142.4,142.4,54,54.0
1494,14387,33,3,1727.6,575.8666666666667,795,265.0
1495,14388,10,8,3212.84,401.605,1941,242.625
1496,14389,65,2,1043.46,521.73,729,364.5
1497,14390,10,9,4642.57,515.8411111111111,2133,237.0
1498,14393,218,1,67.95,67.95,13,13.0
1499,14395,2,9,3479.91,386.65666666666664,1689,187.66666666666666
1500,14396,65,2,487.99,243.995,225,112.5
1501,14397,3,19,2612.96,137.52421052631578,1890,99.47368421052632
1502,14400,149,1,574.7,574.7,454,454.0
1503,14401,4,13,4051.48,311.6523076923077,4507,346.6923076923077
1504,14403,130,4,1475.81,368.9525,519,129.75
1505,14404,34,6,1449.32,241.5533333333333,827,137.83333333333334
1506,14406,119,1,156.75,156.75,77,77.0
1507,14407,107,6,2157.73,359.62166666666667,1415,235.83333333333334
1508,14408,11,7,2599.03,371.29,1610,230.0
1509,14409,71,6,2059.4500000000003,343.24166666666673,1230,205.0
1510,14410,92,9,1100.27,122.25222222222222,567,63.0
1511,14411,311,1,1063.0,1063.0,196,196.0
1512,14412,43,2,770.03,385.015,786,393.0
1513,14413,362,1,121.05,121.05,67,67.0
1514,14414,92,7,1496.98,213.8542857142857,2512,358.85714285714283
1515,14415,1,13,5855.57,450.42846153846153,2996,230.46153846153845
1516,14416,22,2,490.22,245.11,326,163.0
1517,14418,4,3,1937.25,645.75,1711,570.3333333333334
1518,14419,11,6,1051.79,175.29833333333332,483,80.5
1519,14420,99,1,387.52,387.52,334,334.0
1520,14421,57,2,813.11,406.555,365,182.5
1521,14422,1,6,4263.64,710.6066666666667,2906,484.3333333333333
1522,14423,218,1,265.2,265.2,120,120.0
1523,14424,18,1,322.08,322.08,48,48.0
1524,14426,24,10,4481.67,448.16700000000003,2699,269.9
1525,14427,50,2,363.34000000000003,181.67000000000002,228,114.0
1526,14428,7,5,1224.06,244.81199999999998,428,85.6
1527,14431,303,1,470.36,470.36,130,130.0
1528,14432,10,6,2248.5,374.75,2013,335.5
1529,14434,22,6,1372.8,228.79999999999998,368,61.333333333333336
1530,14436,99,1,89.06,89.06,129,129.0
1531,14437,366,1,63.0,63.0,60,60.0
1532,14438,306,1,131.9,131.9,82,82.0
1533,14439,320,1,2661.24,2661.24,526,526.0
1534,14440,8,5,2357.68,471.53599999999994,588,117.6
1535,14441,1,4,1712.89,428.2225,446,111.5
1536,14442,205,2,1589.82,794.91,482,241.0
1537,14443,54,4,1420.2,355.05,938,234.5
1538,14446,1,4,1010.35,252.5875,916,229.0
1539,14447,19,5,1163.23,232.64600000000002,571,114.2
1540,14448,9,2,375.35,187.675,104,52.0
1541,14449,19,4,885.8,221.45,741,185.25
1542,14450,181,3,483.25,161.08333333333334,241,80.33333333333333
1543,14451,60,2,643.9,321.95,378,189.0
1544,14452,11,2,259.05,129.525,116,58.0
1545,14453,190,1,119.93,119.93,49,49.0
1546,14456,5,9,3017.28,335.25333333333333,2885,320.55555555555554
1547,14457,311,1,113.64,113.64,88,88.0
1548,14459,155,1,1837.92,1837.92,760,760.0
1549,14460,110,3,434.34,144.78,881,293.6666666666667
1550,14461,148,3,2103.06,701.02,766,255.33333333333334
1551,14462,66,11,1980.57,180.05181818181816,956,86.9090909090909
1552,14463,98,3,529.62,176.54,179,59.666666666666664
1553,14465,247,3,1038.44,346.1466666666667,398,132.66666666666666
1554,14466,29,7,2272.4,324.62857142857143,1006,143.71428571428572
1555,14467,18,4,596.26,149.065,276,69.0
1556,14470,12,2,461.19,230.595,193,96.5
1557,14472,104,8,1852.67,231.58375,1135,141.875
1558,14473,74,2,234.34,117.17,88,44.0
1559,14474,46,1,547.66,547.66,140,140.0
1560,14475,72,3,925.85,308.6166666666667,447,149.0
1561,14476,257,1,193.0,193.0,110,110.0
1562,14477,20,4,1309.6,327.4,720,180.0
1563,14479,254,2,316.25,158.125,117,58.5
1564,14480,11,1,279.05,279.05,143,143.0
1565,14481,165,2,636.51,318.255,489,244.5
1566,14482,18,6,2022.81,337.135,1627,271.1666666666667
1567,14483,282,1,137.1,137.1,97,97.0
1568,14484,50,1,321.92,321.92,210,210.0
1569,14485,39,1,162.8,162.8,70,70.0
1570,14487,27,6,1165.48,194.24666666666667,712,118.66666666666667
1571,14488,68,1,1064.28,1064.28,799,799.0
1572,14489,207,1,463.38,463.38,299,299.0
1573,14491,175,2,340.93,170.465,139,69.5
1574,14493,7,5,2383.2400000000002,476.648,1285,257.0
1575,14494,26,1,139.56,139.56,92,92.0
1576,14495,51,2,123.80000000000001,61.900000000000006,62,31.0
1577,14496,312,2,538.8100000000001,269.40500000000003,159,79.5
1578,14497,309,1,475.37,475.37,235,235.0
1579,14498,43,5,1957.32,391.464,1098,219.6
1580,14499,26,3,808.44,269.48,496,165.33333333333334
1581,14500,88,3,356.85,118.95,117,39.0
1582,14501,184,2,251.21,125.605,161,80.5
1583,14502,20,11,2429.83,220.89363636363635,1480,134.54545454545453
1584,14503,3,6,3543.26,590.5433333333334,2004,334.0
1585,14504,47,4,673.26,168.315,308,77.0
1586,14505,17,8,5859.43,732.42875,2739,342.375
1587,14506,17,5,1960.65,392.13,704,140.8
1588,14507,24,6,1367.88,227.98000000000002,594,99.0
1589,14508,22,2,268.05,134.025,129,64.5
1590,14511,11,5,1314.81,262.962,784,156.8
1591,14512,188,2,275.28,137.64,122,61.0
1592,14513,101,3,455.59000000000003,151.86333333333334,361,120.33333333333333
1593,14514,61,3,990.2,330.06666666666666,564,188.0
1594,14515,18,6,2076.89,346.1483333333333,1110,185.0
1595,14517,33,2,330.45,165.225,91,45.5
1596,14518,64,1,174.37,174.37,278,278.0
1597,14520,2,2,270.6,135.3,146,73.0
1598,14522,24,4,974.54,243.635,525,131.25
1599,14523,108,1,241.09,241.09,251,251.0
1600,14524,32,9,1843.83,204.87,669,74.33333333333333
1601,14525,20,9,4215.9,468.4333333333333,2637,293.0
1602,14527,3,55,8507.13,154.6750909090909,2088,37.96363636363636
1603,14528,37,1,364.21999999999997,364.21999999999997,278,278.0
1604,14529,60,3,578.61,192.87,325,108.33333333333333
1605,14530,26,6,2862.11,477.0183333333334,1395,232.5
1606,14532,236,4,932.85,233.2125,284,71.0
1607,14533,25,7,1949.72,278.5314285714286,4019,574.1428571428571
1608,14534,3,18,4397.3,244.29444444444445,2027,112.61111111111111
1609,14535,60,3,2854.84,951.6133333333333,1824,608.0
1610,14536,260,1,170.95,170.95,39,39.0
1611,14537,58,1,355.56,355.56,120,120.0
1612,14538,65,2,388.25,194.125,155,77.5
1613,14539,16,2,537.48,268.74,428,214.0
1614,14540,10,3,952.66,317.55333333333334,411,137.0
1615,14541,59,8,1453.35,181.66875,641,80.125
1616,14542,186,1,103.25,103.25,19,19.0
1617,14543,29,16,3599.73,224.983125,675,42.1875
1618,14544,24,2,2004.3,1002.15,1536,768.0
1619,14546,5,5,2573.93,514.786,1313,262.6
1620,14547,4,8,3974.75,496.84375,2639,329.875
1621,14548,151,2,652.8,326.4,256,128.0
1622,14549,311,1,289.24,289.24,136,136.0
1623,14550,11,2,757.37,378.685,389,194.5
1624,14551,18,2,186.23,93.115,106,53.0
1625,14552,152,1,164.22,164.22,90,90.0
1626,14553,19,5,859.27,171.85399999999998,493,98.6
1627,14554,10,4,2279.4900000000002,569.8725000000001,1443,360.75
1628,14555,57,2,312.54,156.27,122,61.0
1629,14557,85,1,788.38,788.38,510,510.0
1630,14560,7,22,2237.77,101.71681818181818,1260,57.27272727272727
1631,14561,76,3,1080.76,360.25333333333333,1014,338.0
1632,14562,4,18,5006.77,278.1538888888889,1815,100.83333333333333
1633,14565,96,4,3099.12,774.78,1540,385.0
1634,14566,111,1,1432.0,1432.0,800,800.0
1635,14567,57,2,1530.3600000000001,765.1800000000001,412,206.0
1636,14569,1,1,227.39,227.39,79,79.0
1637,14570,281,2,218.06,109.03,95,47.5
1638,14572,3,7,2804.54,400.6485714285714,1420,202.85714285714286
1639,14573,180,9,1639.82,182.20222222222222,534,59.333333333333336
